64, 77191
1024, 76153
256, 73921
8, 72868
16, 71865
2048, 70865
512, 65392
128, 64307
32, 63287
64, 62211
512, 61167
16, 60088
256, 59085
32, 58034
128, 57032
8, 56008
2048, 55010
1024, 50826
8, 36210
16, 35178
256, 34149
128, 33113
64, 32094
2048, 31034
1024, 26504
32, 22146
512, 20724
256, 18389
1024, 17228
2048, 14453
512, 9260
64, 5708
16, 4609
128, 1401
8, 86399
32, 85225
