1940.03632998,1974.88578987,2077.93296814,6721.16686106
1961.00562096,1937.51226997,2102.54287601,4534.91757011
1935.31289101,1955.13648105,,3226.65930605
1980.63160491,2007.33245993,,3124.15517592
